depth_m;temp_C;DO_mgL
15.2696;8.479;0.5969
15.2607;8.4784;0.5888
15.2427;8.4767;0.5945
15.2338;8.4773;0.605
15.2338;8.4749;0.5941
15.2696;8.4761;0.578
15.2607;8.4749;0.5753
15.2607;8.4726;0.5868
15.2607;8.4737;0.5928
15.2876;8.4743;0.5875
15.2876;8.4726;0.5651
15.2966;8.4696;0.561
15.2876;8.4684;0.5851
15.2517;8.4684;0.6156
15.2517;8.4667;0.6184
15.2517;8.4667;0.6027
15.2696;8.4661;0.5925
15.2966;8.4625;0.6013
15.2876;8.4631;0.6192
15.2876;8.4625;0.6241
15.2786;8.4643;0.6107
15.2786;8.4637;0.6027
15.2607;8.4637;0.6066
15.2696;8.4643;0.6153
15.2696;8.4631;0.6178
15.2786;8.4637;0.6279
15.2876;8.4637;0.616
15.2786;8.4619;0.602
15.2786;8.4614;0.5989
15.2786;8.4614;0.6139
15.2696;8.4631;0.6255
15.2966;8.4631;0.6314
15.2786;8.4631;0.6241
15.2876;8.4614;0.608
15.2786;8.4631;0.5978
15.2876;8.4631;0.615
15.2786;8.4608;0.6367
15.2786;8.4608;0.6276
15.2966;8.4596;0.608
15.3055;8.4608;0.5978
15.3055;8.4602;0.601
15.3145;8.4578;0.6126
15.3235;8.456;0.6112
15.3414;8.4578;0.5888
15.3324;8.4555;0.592
15.3235;8.4578;0.6129
15.3235;8.4602;0.6206
15.3324;8.4602;0.6049
15.3235;8.4619;0.5978
15.3235;8.4637;0.6097
15.3235;8.4631;0.6244
15.3145;8.4661;0.6254
15.3055;8.4702;0.6121
15.3055;8.4743;0.5987
15.3235;8.4761;0.5969
15.3235;8.4784;0.6067
15.3055;8.4802;0.6126
15.2966;8.4784;0.6098
15.3055;8.4767;0.6025
15.3145;8.4773;0.6008
15.3055;8.4808;0.6042
15.3055;8.4808;0.6074
15.3055;8.479;0.606
15.3145;8.4755;0.6015
15.3055;8.4702;0.5977
15.2966;8.4649;0.5985
15.2966;8.4643;0.602
15.2876;8.4637;0.602
15.2696;8.4649;0.6002
15.2876;8.4655;0.5974
15.2876;8.4661;0.5978
15.2966;8.4702;0.6005
15.2966;8.4714;0.6022
15.3055;8.4714;0.6033
15.2966;8.472;0.6015
15.3055;8.472;0.6012
15.3055;8.4726;0.6005
15.3145;8.4731;0.5994
15.3145;8.472;0.5991
15.3055;8.472;0.5991
15.3055;8.4708;0.5977
15.3055;8.4731;0.5973
15.3055;8.4737;0.5991
15.3055;8.4755;0.6018
15.3055;8.4749;0.6011
15.2786;8.4767;0.6004
15.2876;8.4761;0.6011
15.2876;8.4779;0.6011
15.2966;8.4779;0.6001
15.2966;8.4784;0.5993
15.2786;8.4784;0.5986
15.2786;8.4784;0.6004
15.2966;8.4779;0.6029
15.3055;8.4761;0.6085
15.3145;8.4755;0.6106
15.2876;8.4767;0.5997
15.2876;8.4761;0.5941
15.2786;8.4767;0.5952
15.2876;8.4773;0.5987
15.3055;8.4784;0.6007
15.3145;8.4784;0.6021
15.2876;8.4761;0.6001
15.2966;8.4749;0.5976
15.2966;8.4755;0.5983
15.2876;8.4755;0.6008
15.3055;8.4726;0.6022
15.3145;8.4737;0.6012
15.3235;8.4737;0.598
15.3324;8.4755;0.5959
15.3324;8.4767;0.5983
15.3235;8.4767;0.6001
15.3324;8.4755;0.6011
15.3145;8.4761;0.6001
15.3235;8.4796;0.5979
15.3235;8.4814;0.5993
15.3145;8.4796;0.5997
15.3145;8.4808;0.5993
15.3055;8.4802;0.5997
15.3055;8.4784;0.5993
15.3235;8.4773;0.598
15.3324;8.4784;0.5969
15.3324;8.4773;0.5948
15.3324;8.4796;0.5951
15.3324;8.4796;0.5958
15.3324;8.479;0.5958
15.3145;8.4779;0.5952
15.2966;8.4784;0.5951
15.3145;8.4796;0.5951
15.3324;8.4796;0.5944
15.3235;8.479;0.593
15.3055;8.4802;0.5927
15.3055;8.4802;0.593
15.2966;8.4826;0.5933
15.2966;8.4838;0.5937
15.2876;8.4838;0.5923
15.2876;8.4808;0.5899
15.2876;8.4808;0.5895
15.2876;8.4814;0.5937
15.2607;8.4802;0.5986
15.2786;8.4814;0.5941
15.2966;8.479;0.5857
15.2786;8.479;0.5822
15.2966;8.4773;0.5861
15.2876;8.4779;0.5952
15.2696;8.4767;0.605
15.2607;8.4767;0.6099
15.2607;8.4761;0.6176
15.2338;8.4761;0.605
15.2696;8.4749;0.5707
15.2786;8.4767;0.5633
15.2786;8.4767;0.5861
15.2607;8.4767;0.6064
15.2607;8.4773;0.6004
15.2696;8.4761;0.5836
15.2696;8.4773;0.5773
15.2966;8.479;0.5843
15.3145;8.4784;0.5958
15.2966;8.479;0.5993
15.2876;8.4773;0.6015
15.2966;8.4749;0.5875
15.3055;8.4755;0.5682
15.3055;8.4755;0.5738
15.2966;8.4755;0.5973
15.2876;8.4749;0.606
15.2966;8.4749;0.5917
15.3055;8.4749;0.5777
15.2966;8.4731;0.5788
15.3055;8.4731;0.5935
15.3145;8.4749;0.6064
15.3055;8.4743;0.6012
15.3145;8.4737;0.5875
15.3235;8.4749;0.577
15.3235;8.4755;0.5794
15.3055;8.4761;0.5983
15.3145;8.4761;0.6064
15.2966;8.4755;0.5945
15.3055;8.4743;0.5798
15.3055;8.4767;0.5773
15.3055;8.4755;0.5892
15.2876;8.4767;0.599
15.2966;8.4761;0.5966
15.2876;8.4773;0.5868
15.2966;8.4767;0.5833
15.2876;8.4779;0.5875
15.2786;8.4784;0.5927
15.2696;8.4784;0.5927
15.2517;8.4814;0.5902
15.2786;8.4814;0.5892
15.2786;8.4814;0.5902
15.2696;8.4838;0.5923
15.2786;8.4808;0.5895
15.2786;8.4784;0.5892
15.2966;8.4773;0.5878
15.2966;8.4743;0.5861
15.2876;8.4726;0.583
15.2786;8.4714;0.6015
15.2876;8.4726;0.6103
15.3145;8.4737;0.597
15.3055;8.4755;0.5826
15.3055;8.4767;0.5854
15.3055;8.4755;0.5952
15.3055;8.4731;0.6001
15.3145;8.4731;0.5959
15.3235;8.4731;0.5886
15.3055;8.472;0.5879
15.2966;8.4726;0.5903
15.3055;8.4696;0.597
15.3055;8.469;0.5956
15.3055;8.469;0.5939
15.3055;8.469;0.5921
15.2786;8.4684;0.5949
15.2876;8.4672;0.5967
15.2966;8.4684;0.5963
15.2876;8.4672;0.5887
15.2786;8.4672;0.5866
15.2966;8.4667;0.5859
15.2966;8.4667;0.595
15.2786;8.4661;0.6002
15.2696;8.4684;0.5949
15.2786;8.4678;0.5788
15.3055;8.4702;0.5652
15.2876;8.469;0.5785
15.2786;8.4702;0.6198
15.2607;8.4708;0.6246
15.2876;8.4708;0.5788
15.2966;8.4737;0.5546
15.2876;8.472;0.5725
15.2786;8.4726;0.6085
15.2607;8.4755;0.6144
15.2607;8.4761;0.5892
15.2607;8.4684;0.5697
15.2876;8.4637;0.5747
15.2786;8.469;0.6002
15.2966;8.4731;0.6106
15.2876;8.4726;0.5959
15.2876;8.472;0.5767
15.3145;8.4708;0.5781
15.3055;8.472;0.5966
15.3055;8.4714;0.6096
15.2966;8.472;0.5987
15.3055;8.4672;0.582
15.3145;8.459;0.5776
15.2876;8.4584;0.5881
15.2966;8.4555;0.5979
15.2966;8.4543;0.5948
15.2876;8.4484;0.5875
15.2786;8.4419;0.5922
15.2696;8.436;0.5951
15.2876;8.4313;0.5934
15.2696;8.4266;0.584
15.2696;8.4236;0.5819
15.2966;8.4213;0.5858
15.2786;8.4171;0.5922
15.2786;8.4154;0.5908
15.2876;8.413;0.5849
15.2696;8.4107;0.5828
15.2966;8.4059;0.5832
15.2786;8.4042;0.5885
15.2876;8.4018;0.5913
15.2786;8.4001;0.591
15.2786;8.4006;0.5857
15.2696;8.3983;0.584
15.2696;8.3971;0.5851
15.2786;8.3971;0.5869
15.2696;8.3989;0.5879
15.2876;8.3995;0.5868
15.3055;8.3971;0.5861
15.2876;8.3989;0.5861
15.2876;8.4001;0.5868
15.2696;8.3995;0.5879
15.2876;8.3989;0.5861
15.2786;8.4018;0.5861
15.2786;8.4018;0.5889
15.2786;8.4077;0.5916
15.2786;8.4113;0.5898
15.2786;8.4166;0.5806
15.2876;8.4242;0.583
15.2876;8.4272;0.5756
15.2607;8.4325;0.5762
15.2786;8.4354;0.586
15.2786;8.4437;0.5956
15.2607;8.4496;0.5809
15.2696;8.456;0.5682
15.2696;8.4637;0.5667
15.2696;8.4649;0.5859
15.2607;8.4637;0.6013
15.2696;8.4637;0.5849
15.2876;8.4655;0.5624
15.2966;8.4643;0.5565
15.2876;8.4649;0.5617
15.2876;8.4637;0.5691
15.2876;8.4625;0.573
15.2786;8.4614;0.5684
15.3055;8.4608;0.5649
15.3235;8.459;0.5702
15.2966;8.4572;0.5828
15.2786;8.456;0.5902
15.2876;8.4537;0.5871
15.2966;8.4537;0.5832
15.2876;8.4543;0.5979
15.2786;8.4543;0.6049
15.2696;8.4578;0.6133
15.2696;8.4555;0.599
15.2876;8.4572;0.5797
15.2786;8.456;0.606
15.2786;8.4578;0.6276
15.2607;8.4578;0.6031
15.2607;8.4566;0.5808
15.2696;8.4549;0.5734
15.2517;8.4566;0.571
15.2696;8.4555;0.5776
15.2607;8.456;0.5832
15.2607;8.456;0.5818
15.2696;8.456;0.5713
15.2696;8.456;0.5678
15.2786;8.4572;0.5671
15.2696;8.456;0.5706
15.2876;8.456;0.5724
15.2876;8.4555;0.5692
15.2876;8.4549;0.5734
15.2696;8.456;0.5951
15.2786;8.456;0.592
15.2786;8.456;0.5685
15.2876;8.4572;0.5601
15.2876;8.456;0.5731
15.2876;8.4555;0.5948
15.2786;8.4602;0.5937
15.2876;8.459;0.5807
15.3055;8.4578;0.5727
15.2876;8.459;0.5779
15.2966;8.459;0.5884
15.2876;8.459;0.5916
15.2876;8.4596;0.5853
15.2786;8.4596;0.5772
15.2786;8.4608;0.5751
15.2876;8.4608;0.5814
15.2786;8.4608;0.5852
15.2966;8.4608;0.5835
15.3055;8.459;0.579
15.2786;8.4608;0.5758
15.2696;8.4596;0.5765
15.2786;8.4596;0.5793
15.2876;8.459;0.5804
15.2876;8.4602;0.5814
15.2786;8.4614;0.5807
15.2786;8.4637;0.581
15.2696;8.4608;0.5831
15.2876;8.4631;0.5786
15.2966;8.4619;0.5698
15.2966;8.4619;0.5709
15.3055;8.4602;0.5772
15.2966;8.4602;0.5884
15.2786;8.4608;0.5989
15.2966;8.4602;0.5863
15.3145;8.4602;0.544
15.3324;8.4578;0.5142
15.3414;8.4578;0.5331
15.3145;8.4572;0.5933
15.3055;8.4572;0.6333
15.2786;8.4578;0.6147
15.2876;8.4572;0.5821
15.2966;8.456;0.5825
15.2696;8.4555;0.6018
15.2607;8.456;0.6035
15.2696;8.4578;0.6091
15.2517;8.4578;0.6031
15.2607;8.4555;0.5776
15.2607;8.4572;0.5713
15.2786;8.4578;0.5902
15.2607;8.4572;0.5979
15.2786;8.4596;0.5895
15.2607;8.459;0.5762
15.2607;8.4608;0.5485
15.2966;8.4672;0.5278
15.3055;8.4678;0.5435
15.2876;8.4672;0.6041
15.2786;8.4702;0.6166
15.2607;8.472;0.6176
15.2607;8.4749;0.6127
15.2607;8.4714;0.5655
15.2786;8.4749;0.5469
15.2696;8.4773;0.5794
15.2427;8.4779;0.6182
15.2696;8.4784;0.5616
15.3055;8.4802;0.5161
15.3145;8.4814;0.5297
15.2966;8.482;0.5912
15.2876;8.4802;0.6193
15.2966;8.4808;0.5955
15.3055;8.4826;0.5734
15.3055;8.4802;0.5612
15.3324;8.482;0.5402
15.3145;8.4784;0.5623
15.3055;8.4814;0.6112
15.2786;8.4808;0.6518
15.2607;8.4808;0.6266
15.2786;8.4802;0.5727
15.3145;8.4814;0.5489
15.2696;8.479;0.5685
15.2696;8.4796;0.6067
15.2696;8.4779;0.6158
15.2876;8.479;0.5902
15.2876;8.479;0.5549
15.3145;8.4784;0.5388
15.3235;8.4779;0.5609
15.2876;8.4784;0.5951
15.2786;8.4779;0.584
15.2876;8.4779;0.5588
15.2876;8.4773;0.5493
15.3055;8.4773;0.5542
15.3055;8.4761;0.577
15.2786;8.4767;0.591
15.2876;8.4773;0.5833
15.2876;8.4814;0.558
15.3145;8.4826;0.5433
15.3145;8.4814;0.5538
15.3055;8.4826;0.5905
15.2966;8.4808;0.6091
15.2876;8.4843;0.5965
15.3055;8.4838;0.5776
15.3145;8.4843;0.5685
15.3145;8.482;0.5615
15.3145;8.4808;0.5636
15.2966;8.4814;0.5815
15.2966;8.4802;0.593
15.3055;8.4814;0.5839
15.2876;8.482;0.5675
15.2786;8.4796;0.5689
15.2876;8.4784;0.5853
15.2876;8.4796;0.5937
15.2607;8.4784;0.593
15.2786;8.4784;0.5836
15.3055;8.4779;0.5721
15.2876;8.4773;0.5616
15.2966;8.4779;0.5686
15.2876;8.4767;0.5784
15.2696;8.4773;0.5833
15.2696;8.4779;0.5759
15.2966;8.4802;0.5724
15.2966;8.4832;0.573
15.2786;8.4832;0.5765
15.2607;8.4861;0.5775
15.2696;8.4867;0.5737
15.2876;8.4885;0.5726
15.2786;8.4879;0.5698
15.2786;8.4902;0.5663
15.2786;8.4908;0.567
15.3055;8.4902;0.5775
15.2966;8.4902;0.5754
15.2696;8.4914;0.5754
15.2696;8.4914;0.5792
15.2696;8.4896;0.5743
15.2966;8.4902;0.5659
15.2966;8.4896;0.567
15.2517;8.4902;0.5726
15.2696;8.4896;0.5635
15.2696;8.4902;0.5614
15.2517;8.4891;0.5632
15.2966;8.4885;0.5677
15.2966;8.4902;0.574
15.2876;8.4902;0.5729
15.2876;8.4932;0.5677
15.2876;8.4938;0.569
15.2607;8.4955;0.5701
15.2966;8.4926;0.5561
15.3145;8.4926;0.554
15.2966;8.4932;0.5848
15.2786;8.4914;0.603
15.2696;8.4914;0.5852
15.2966;8.4902;0.5607
15.3055;8.4908;0.5505
15.2786;8.4914;0.56
15.2786;8.4896;0.5768
15.2786;8.4914;0.5813
15.2966;8.4896;0.5702
15.2876;8.4896;0.5646
15.2966;8.4914;0.5663
15.2876;8.4885;0.5572
15.3055;8.4914;0.546
15.2966;8.4902;0.5659
15.2966;8.4908;0.5873
15.2966;8.4902;0.5957
15.2786;8.4902;0.5792
15.2696;8.4891;0.5579
15.2786;8.4891;0.5523
15.2876;8.4891;0.5614
15.2966;8.4902;0.5743
15.2607;8.4902;0.5789
15.2696;8.4891;0.5726
15.2696;8.4908;0.5652
15.2517;8.4902;0.5638
15.2607;8.4902;0.56
15.2966;8.4896;0.5597
15.2966;8.4908;0.5638
15.2607;8.4926;0.5687
15.2696;8.4902;0.5691
15.2517;8.4938;0.5697
15.2607;8.4938;0.5683
15.2517;8.4944;0.553
15.2966;8.4891;0.5229
15.2966;8.4867;0.5184
15.3145;8.4861;0.552
15.2876;8.4849;0.594
15.2607;8.4826;0.6024
15.2696;8.4832;0.5818
15.2607;8.4814;0.5822
15.2517;8.4802;0.6014
15.2786;8.4808;0.5853
15.2696;8.4796;0.5766
15.2786;8.4838;0.5877
15.2966;8.4843;0.5611
15.2966;8.4855;0.5513
15.2876;8.4849;0.5594
15.2966;8.4849;0.5734
15.2786;8.4861;0.5768
15.2786;8.4855;0.5818
15.2786;8.4861;0.5838
15.2696;8.4849;0.5772
15.2696;8.4855;0.5671
15.2696;8.4838;0.5618
15.2696;8.4849;0.5636
15.2607;8.4855;0.5772
15.2607;8.4855;0.5713
15.2696;8.4843;0.5503
15.2966;8.4867;0.5338
15.3055;8.4879;0.5083
15.3235;8.4873;0.5083
15.3235;8.4885;0.5509
15.2876;8.4896;0.6422
15.2696;8.4891;0.6513
15.2876;8.4891;0.5569
15.3235;8.4861;0.489
15.3594;8.4814;0.4954
15.3324;8.4802;0.5671
15.2786;8.4855;0.643
15.2876;8.4849;0.6503
15.3055;8.4855;0.588
15.3055;8.4843;0.5248
15.3504;8.482;0.5129
15.3504;8.4855;0.5527
15.3145;8.4814;0.621
15.2876;8.4838;0.6339
15.2966;8.482;0.5909
15.3324;8.4826;0.5503
15.3594;8.4808;0.5409
15.3504;8.482;0.5552
15.3145;8.4826;0.593
15.3055;8.4843;0.6126
15.2876;8.4843;0.5933
15.3235;8.4855;0.5667
15.3324;8.4832;0.5559
15.3414;8.482;0.5591
15.3145;8.4826;0.5678
15.3324;8.4838;0.5625
15.3414;8.4843;0.5783
15.3324;8.4838;0.5832
15.3324;8.4826;0.5622
15.3324;8.4843;0.5681
15.3145;8.4849;0.6118
15.3055;8.4855;0.5964
15.3055;8.4855;0.5615
15.3145;8.4861;0.5548
15.3235;8.4832;0.5611
15.2786;8.4838;0.5961
15.2786;8.4855;0.6013
15.2696;8.4826;0.5744
15.2696;8.4832;0.5426
15.2607;8.4832;0.537
15.2876;8.4832;0.5618
15.3145;8.4761;0.5654
15.3055;8.4737;0.5606
15.3055;8.4708;0.5582
15.3235;8.4684;0.5673
15.2966;8.4667;0.5855
15.2876;8.469;0.6086
15.2786;8.4678;0.5967
15.2876;8.4625;0.5569
15.3145;8.4572;0.5296
15.3414;8.4478;0.5
15.3414;8.4413;0.4997
15.3324;8.446;0.5553
15.3324;8.446;0.5693
15.3504;8.4448;0.5522
15.3504;8.4431;0.5662
15.3414;8.4466;0.5981
15.3055;8.449;0.6456
15.2696;8.456;0.6875
15.2786;8.4537;0.6295
15.3055;8.4566;0.55
15.3235;8.4578;0.5279
15.3055;8.4566;0.5671
15.2966;8.4578;0.6185
15.2696;8.4619;0.6108
15.2966;8.459;0.5622
15.3145;8.459;0.5289
15.3055;8.4596;0.5419
15.3055;8.4602;0.5835
15.2966;8.4619;0.5835
15.3145;8.459;0.5524
15.3324;8.4596;0.5338
15.3235;8.4596;0.5492
15.3055;8.4614;0.5772
15.2966;8.4608;0.5873
15.2966;8.4619;0.5831
15.2876;8.4614;0.567
15.3055;8.459;0.5492
15.3055;8.4596;0.5604
15.2966;8.459;0.579
15.2786;8.4602;0.5828
15.2786;8.4608;0.5684
15.2696;8.4614;0.553
15.2696;8.4602;0.552
15.2786;8.4614;0.5565
15.2696;8.4619;0.5509
15.2966;8.4602;0.5461
15.2966;8.4619;0.5506
15.2966;8.4625;0.5618
15.2876;8.4619;0.5761
15.2607;8.4637;0.5779
15.2786;8.4643;0.5656
15.2966;8.4631;0.5527
15.2966;8.4631;0.5516
15.2966;8.4619;0.5642
15.2876;8.4649;0.5663
15.2876;8.4631;0.5418
15.3145;8.459;0.5058
15.3504;8.4572;0.5058
15.3235;8.4608;0.5509
15.3235;8.4631;0.5887
15.3414;8.4625;0.5726
15.3414;8.4631;0.5418
15.3324;8.4619;0.5401
15.3235;8.4631;0.5635
15.3235;8.4637;0.5856
15.3324;8.4661;0.5771
15.3235;8.4649;0.5561
15.3324;8.4655;0.5526
15.3414;8.4661;0.5631
15.3324;8.4655;0.5537
15.3235;8.4672;0.5481
15.3055;8.4672;0.5519
15.3324;8.4708;0.5459
15.3235;8.4708;0.5473
15.3145;8.4708;0.5445
15.3235;8.4684;0.5442
15.3145;8.4672;0.5747
15.3145;8.4678;0.5691
15.3324;8.4667;0.5355
15.3504;8.4655;0.5278
15.3235;8.4655;0.561
15.3145;8.4667;0.6191
15.2966;8.4672;0.6191
15.3145;8.4672;0.5712
15.3324;8.469;0.5323
15.3324;8.4702;0.5417
15.3324;8.4702;0.5669
15.3235;8.4702;0.5862
15.3324;8.4696;0.5683
15.3504;8.4684;0.5494
15.3504;8.4684;0.5505
15.3594;8.4696;0.5802
15.3324;8.4708;0.5778
15.3324;8.4702;0.5494
15.3594;8.4696;0.5277
15.3683;8.4649;0.5176
15.3683;8.4584;0.5328
15.3504;8.4578;0.5471
15.3594;8.4543;0.5325
15.3863;8.4448;0.5137
15.3863;8.4401;0.5229
15.3863;8.4431;0.5571
15.3773;8.4413;0.5694
15.3953;8.4425;0.5557
15.3953;8.4413;0.5372
15.4222;8.4413;0.5407
15.3863;8.4425;0.5739
15.3594;8.4466;0.603
15.3683;8.4443;0.5939
15.3594;8.4472;0.5763
15.3594;8.4478;0.5805
15.3414;8.4484;0.5924
15.3235;8.4525;0.5819
15.3324;8.4507;0.556
15.3504;8.4448;0.5438
15.3504;8.4372;0.5516
15.3504;8.439;0.5747
15.3863;8.4437;0.5732
15.3773;8.4348;0.5415
15.3953;8.4207;0.5298
15.4042;8.4154;0.5565
15.3594;8.4148;0.5905
15.3773;8.4166;0.5859
15.3683;8.4113;0.5505
15.3953;8.4065;0.5327
15.3773;8.4065;0.5538
15.3683;8.4048;0.5937
15.3504;8.4042;0.6001
15.3594;8.4006;0.5693
15.3773;8.3989;0.5328
15.4042;8.3947;0.5185
15.3953;8.393;0.5427
15.3953;8.3959;0.597
15.3953;8.4001;0.6099
15.4042;8.4012;0.5724
15.4042;8.4001;0.55
15.4132;8.4018;0.5465
15.4042;8.403;0.564
15.3863;8.4048;0.5969
15.3683;8.413;0.6125
15.3594;8.4207;0.5865
15.3863;8.4183;0.5603
15.3504;8.4213;0.5553
15.3594;8.4219;0.5658
15.3683;8.4248;0.5784
15.3773;8.423;0.5749
15.3594;8.423;0.5623
15.3594;8.4236;0.5511
15.3773;8.4213;0.5336
15.3953;8.4189;0.5221
15.4042;8.4177;0.5329
15.4042;8.4201;0.5599
15.4042;8.423;0.5742
15.4042;8.4248;0.5665
15.3953;8.4283;0.5654
15.4042;8.4325;0.5762
15.4042;8.4407;0.5642
15.4042;8.4437;0.5452
15.4132;8.4466;0.5546
15.4222;8.4419;0.5754
15.4042;8.4378;0.581
15.4132;8.4366;0.5765
15.4222;8.4348;0.5625
15.4311;8.423;0.5507
15.4491;8.4142;0.5523
15.4491;8.4071;0.5604
15.4311;8.4012;0.5651
15.4581;8.3977;0.5427
15.4491;8.3936;0.5252
15.467;8.3936;0.5385
15.4311;8.3936;0.5701
15.4401;8.3942;0.5788
15.4311;8.3912;0.5669
15.4222;8.3906;0.5371
15.4491;8.3894;0.5393
15.4311;8.39;0.5508
15.4132;8.3883;0.5624
15.4132;8.39;0.5603
15.4132;8.3877;0.5551
15.4401;8.3912;0.5512
15.4311;8.3924;0.5522
15.4222;8.3959;0.5522
15.4311;8.3971;0.5525
15.4222;8.4012;0.5598
15.4222;8.4077;0.5828
15.3863;8.4118;0.5912
15.3863;8.4195;0.5767
15.4042;8.4219;0.5522
15.4222;8.4254;0.543
15.4042;8.4295;0.5521
15.4042;8.4319;0.5643
15.3863;8.4348;0.5611
15.3863;8.4331;0.5496
15.4132;8.4348;0.5439
15.4222;8.4378;0.5411
15.4311;8.4395;0.5463
15.4222;8.4425;0.5456
15.4222;8.4425;0.5449
15.4311;8.4431;0.5459
15.4311;8.4431;0.5501
15.4311;8.4419;0.5624
15.4042;8.4448;0.5662
15.4132;8.446;0.5504
15.4222;8.4466;0.5364
15.4132;8.449;0.5486
15.4042;8.4496;0.5689
15.3863;8.449;0.5637
15.4042;8.4484;0.5459
15.3953;8.4472;0.541
15.4132;8.4466;0.542
15.4042;8.4443;0.547
15.4132;8.446;0.5511
15.4222;8.4448;0.5522
15.4222;8.4454;0.549
15.4222;8.4448;0.548
15.4132;8.4466;0.5585
15.4042;8.446;0.5637
15.3863;8.4466;0.5473
15.4042;8.4472;0.5357
15.4132;8.446;0.5462
15.4042;8.4466;0.5508
15.4042;8.4484;0.5497
15.4222;8.449;0.5553
15.4401;8.4513;0.5546
15.4311;8.4519;0.5395
15.4401;8.4507;0.5269
15.4401;8.4496;0.5343
15.4132;8.449;0.5494
15.4042;8.4496;0.563
15.3953;8.449;0.555
15.4132;8.449;0.5452
15.4222;8.4478;0.5466
15.4042;8.4478;0.5581
15.4132;8.4502;0.5633
15.4132;8.4484;0.5546
15.4401;8.449;0.5343
15.4222;8.449;0.5354
15.4132;8.4484;0.5466
15.4132;8.4496;0.5623
15.4222;8.4507;0.5567
15.4401;8.4496;0.5332
15.4401;8.446;0.5266
15.4491;8.4472;0.528
15.4491;8.4431;0.5281
15.4401;8.4425;0.54
15.4401;8.4419;0.5522
15.4581;8.4401;0.5512
15.467;8.4419;0.5424
15.4581;8.4395;0.5432
15.485;8.4313;0.5111
15.485;8.426;0.5363
15.4939;8.4213;0.5473
15.5029;8.4195;0.5399
15.5209;8.4136;0.5334
15.5119;8.4166;0.5407
15.5029;8.4142;0.5708
15.4939;8.4107;0.5842
15.5029;8.4107;0.5569
15.5119;8.4077;0.5299
15.5209;8.4054;0.5247
15.5209;8.4054;0.5594
15.4939;8.4083;0.5772
15.476;8.4095;0.5681
15.476;8.4095;0.5551
15.476;8.4124;0.5607
15.4581;8.4148;0.5645
15.476;8.416;0.561
15.476;8.4148;0.5505
15.4581;8.4113;0.5425
15.4581;8.4089;0.4893
15.4939;8.4048;0.5131
15.4939;8.3971;0.5132
15.5119;8.3912;0.5203
15.5029;8.3894;0.5477
15.5029;8.3918;0.5547
15.5029;8.3918;0.5448
15.5029;8.39;0.5407
15.5298;8.3906;0.5533
15.5209;8.3947;0.5648
15.5209;8.3965;0.5644
15.5209;8.393;0.5371
15.5388;8.3912;0.5315
